train_loss,train_mae,epoch,step,val_loss,val_mae
0.1016651839017868,0.1016651839017868,0,49,,
0.1909944862127304,0.1909944862127304,0,99,,
0.15712672472000122,0.15712672472000122,0,149,,
0.10431613028049469,0.10431613028049469,0,199,,
0.11600442230701447,0.11600442230701447,0,249,,
0.12478470802307129,0.12478470802307129,0,299,,
0.18300694227218628,0.18300694227218628,0,349,,
0.1177041307091713,0.1177041307091713,0,399,,
0.11562842130661011,0.11562842130661011,0,449,,
0.13051092624664307,0.13051092624664307,0,499,,
0.12367042899131775,0.12367042899131775,0,549,,
0.12697699666023254,0.12697699666023254,0,599,,
0.1144639402627945,0.1144639402627945,0,649,,
0.14569395780563354,0.14569395780563354,0,699,,
0.10502446442842484,0.10502446442842484,0,749,,
0.12865358591079712,0.12865358591079712,0,799,,
0.12795309722423553,0.12795309722423553,0,849,,
0.08515702188014984,0.08515702188014984,0,899,,
0.12920454144477844,0.12920454144477844,0,949,,
0.10272778570652008,0.10272778570652008,0,999,,
0.14722898602485657,0.14722898602485657,0,1049,,
0.09280776977539062,0.09280776977539062,0,1099,,
0.1384488344192505,0.1384488344192505,0,1149,,
0.11985789984464645,0.11985789984464645,0,1199,,
0.12056335806846619,0.12056335806846619,0,1249,,
0.14986743032932281,0.14986743032932281,0,1299,,
0.12422128021717072,0.12422128021717072,0,1349,,
0.15576346218585968,0.15576346218585968,0,1399,,
0.11001020669937134,0.11001020669937134,0,1449,,
0.1154540479183197,0.1154540479183197,0,1499,,
0.15291878581047058,0.15291878581047058,0,1549,,
0.15796813368797302,0.15796813368797302,0,1599,,
0.1435042917728424,0.1435042917728424,0,1649,,
0.1234067976474762,0.1234067976474762,0,1699,,
0.12163427472114563,0.12163427472114563,0,1749,,
0.13133731484413147,0.13133731484413147,0,1799,,
0.11159080266952515,0.11159080266952515,0,1849,,
0.12662248313426971,0.12662248313426971,0,1899,,
0.1075001060962677,0.1075001060962677,0,1949,,
0.13787859678268433,0.13787859678268433,0,1999,,
0.11043678224086761,0.11043678224086761,0,2049,,
0.1486070454120636,0.1486070454120636,0,2099,,
0.13128355145454407,0.13128355145454407,0,2149,,
0.14339028298854828,0.14339028298854828,0,2199,,
0.15004821121692657,0.15004821121692657,0,2249,,
0.13314512372016907,0.13314512372016907,0,2299,,
0.1152181625366211,0.1152181625366211,0,2349,,
0.13300296664237976,0.13300296664237976,0,2399,,
0.1418493092060089,0.1418493092060089,0,2449,,
0.11341147124767303,0.11341147124767303,0,2499,,
0.11403515189886093,0.11403515189886093,0,2549,,
0.11261790990829468,0.11261790990829468,0,2599,,
0.12590283155441284,0.12590283155441284,0,2649,,
0.14782239496707916,0.14782239496707916,0,2699,,
0.0957639217376709,0.0957639217376709,0,2749,,
0.13347990810871124,0.13347990810871124,0,2799,,
0.09041821956634521,0.09041821956634521,0,2849,,
0.12573163211345673,0.12573163211345673,0,2899,,
0.11000426858663559,0.11000426858663559,0,2949,,
0.09654390811920166,0.09654390811920166,0,2999,,
0.10022136569023132,0.10022136569023132,0,3049,,
0.10170617699623108,0.10170617699623108,0,3099,,
0.1345984935760498,0.1345984935760498,0,3149,,
0.11013923585414886,0.11013923585414886,0,3199,,
0.08837234973907471,0.08837234973907471,0,3249,,
0.11981885880231857,0.11981885880231857,0,3299,,
0.15899232029914856,0.15899232029914856,0,3349,,
0.10396777093410492,0.10396777093410492,0,3399,,
0.11361747980117798,0.11361747980117798,0,3449,,
0.12419959902763367,0.12419959902763367,0,3499,,
0.1252109259366989,0.1252109259366989,0,3549,,
0.1202009916305542,0.1202009916305542,0,3599,,
0.13126781582832336,0.13126781582832336,0,3649,,
0.11072984337806702,0.11072984337806702,0,3699,,
0.10968011617660522,0.10968011617660522,0,3749,,
0.13743162155151367,0.13743162155151367,0,3799,,
0.14032481610774994,0.14032481610774994,0,3849,,
