train_loss,train_mae,epoch,step,val_loss,val_mae
0.13778793811798096,0.13778793811798096,0,49,,
0.12535017728805542,0.12535017728805542,0,99,,
0.12031427025794983,0.12031427025794983,0,149,,
0.12556888163089752,0.12556888163089752,0,199,,
0.1442938596010208,0.1442938596010208,0,249,,
0.15228581428527832,0.15228581428527832,0,299,,
0.1182309240102768,0.1182309240102768,0,349,,
0.11326070129871368,0.11326070129871368,0,399,,
0.12312804162502289,0.12312804162502289,0,449,,
0.13627833127975464,0.13627833127975464,0,499,,
0.13211552798748016,0.13211552798748016,0,549,,
0.141029953956604,0.141029953956604,0,599,,
0.16858592629432678,0.16858592629432678,0,649,,
0.12689052522182465,0.12689052522182465,0,699,,
0.13836650550365448,0.13836650550365448,0,749,,
0.11422258615493774,0.11422258615493774,0,799,,
0.1788051575422287,0.1788051575422287,0,849,,
0.16957837343215942,0.16957837343215942,0,899,,
0.11665252596139908,0.11665252596139908,0,949,,
0.15729817748069763,0.15729817748069763,0,999,,
0.11666424572467804,0.11666424572467804,0,1049,,
0.13509276509284973,0.13509276509284973,0,1099,,
0.1302444338798523,0.1302444338798523,0,1149,,
0.12912601232528687,0.12912601232528687,0,1199,,
0.10211968421936035,0.10211968421936035,0,1249,,
0.16016164422035217,0.16016164422035217,0,1299,,
0.11090902984142303,0.11090902984142303,0,1349,,
0.1463085114955902,0.1463085114955902,0,1399,,
0.15003767609596252,0.15003767609596252,0,1449,,
0.11281688511371613,0.11281688511371613,0,1499,,
0.17028085887432098,0.17028085887432098,0,1549,,
0.14212742447853088,0.14212742447853088,0,1599,,
0.12653063237667084,0.12653063237667084,0,1649,,
0.15660259127616882,0.15660259127616882,0,1699,,
0.1196741908788681,0.1196741908788681,0,1749,,
0.1439204216003418,0.1439204216003418,0,1799,,
0.13565710186958313,0.13565710186958313,0,1849,,
0.15761438012123108,0.15761438012123108,0,1899,,
0.09934865683317184,0.09934865683317184,0,1949,,
0.11048045009374619,0.11048045009374619,0,1999,,
0.09515483677387238,0.09515483677387238,0,2049,,
0.14360837638378143,0.14360837638378143,0,2099,,
0.12331703305244446,0.12331703305244446,0,2149,,
0.11312103271484375,0.11312103271484375,0,2199,,
0.14010858535766602,0.14010858535766602,0,2249,,
0.145454540848732,0.145454540848732,0,2299,,
0.12992820143699646,0.12992820143699646,0,2349,,
0.14013275504112244,0.14013275504112244,0,2399,,
0.12731480598449707,0.12731480598449707,0,2449,,
0.1326787769794464,0.1326787769794464,0,2499,,
0.09468036890029907,0.09468036890029907,0,2549,,
0.14142173528671265,0.14142173528671265,0,2599,,
0.13988026976585388,0.13988026976585388,0,2649,,
0.11528924107551575,0.11528924107551575,0,2699,,
0.14902064204216003,0.14902064204216003,0,2749,,
0.11417263746261597,0.11417263746261597,0,2799,,
0.12712934613227844,0.12712934613227844,0,2849,,
0.12066119909286499,0.12066119909286499,0,2899,,
0.10771241784095764,0.10771241784095764,0,2949,,
0.13599348068237305,0.13599348068237305,0,2999,,
0.11078530550003052,0.11078530550003052,0,3049,,
0.11326264590024948,0.11326264590024948,0,3099,,
0.14149820804595947,0.14149820804595947,0,3149,,
0.10523930191993713,0.10523930191993713,0,3199,,
0.11478690803050995,0.11478690803050995,0,3249,,
0.1154150664806366,0.1154150664806366,0,3299,,
0.12994658946990967,0.12994658946990967,0,3349,,
0.12235622853040695,0.12235622853040695,0,3399,,
0.1288113296031952,0.1288113296031952,0,3449,,
0.10825733840465546,0.10825733840465546,0,3499,,
0.10655759274959564,0.10655759274959564,0,3549,,
0.12225839495658875,0.12225839495658875,0,3599,,
0.12468704581260681,0.12468704581260681,0,3649,,
0.12275272607803345,0.12275272607803345,0,3699,,
0.16003277897834778,0.16003277897834778,0,3749,,
0.12285852432250977,0.12285852432250977,0,3799,,
0.11867919564247131,0.11867919564247131,0,3849,,
0.1159651130437851,0.1159651130437851,0,3899,,
0.1390484869480133,0.1390484869480133,0,3949,,
0.11584911495447159,0.11584911495447159,0,3999,,
0.12449666112661362,0.12449666112661362,0,4049,,
0.12815070152282715,0.12815070152282715,0,4099,,
0.13507288694381714,0.13507288694381714,0,4149,,
0.11304357647895813,0.11304357647895813,0,4199,,
0.11598953604698181,0.11598953604698181,0,4249,,
0.12762358784675598,0.12762358784675598,0,4299,,
0.1185171976685524,0.1185171976685524,0,4349,,
0.11461179703474045,0.11461179703474045,0,4399,,
0.13296698033809662,0.13296698033809662,0,4449,,
0.1266266405582428,0.1266266405582428,0,4499,,
0.08435215055942535,0.08435215055942535,0,4549,,
0.13445042073726654,0.13445042073726654,0,4599,,
0.09868918359279633,0.09868918359279633,0,4649,,
0.12285612523555756,0.12285612523555756,0,4699,,
0.14191262423992157,0.14191262423992157,0,4749,,
0.09396333992481232,0.09396333992481232,0,4799,,
0.14048832654953003,0.14048832654953003,0,4849,,
0.14093056321144104,0.14093056321144104,0,4899,,
0.10840785503387451,0.10840785503387451,0,4949,,
0.09002508223056793,0.09002508223056793,0,4999,,
0.11926053464412689,0.11926053464412689,0,5049,,
0.11296562850475311,0.11296562850475311,0,5099,,
0.15782110393047333,0.15782110393047333,0,5149,,
0.11028612405061722,0.11028612405061722,0,5199,,
0.13317111134529114,0.13317111134529114,0,5249,,
0.14715373516082764,0.14715373516082764,0,5299,,
0.09938158094882965,0.09938158094882965,0,5349,,
0.11050735414028168,0.11050735414028168,0,5399,,
0.09642943739891052,0.09642943739891052,0,5449,,
0.11387775838375092,0.11387775838375092,0,5499,,
0.13874942064285278,0.13874942064285278,0,5549,,
0.13153721392154694,0.13153721392154694,0,5599,,
0.12238148599863052,0.12238148599863052,0,5649,,
0.09247209131717682,0.09247209131717682,0,5699,,
0.09146230667829514,0.09146230667829514,0,5749,,
0.12348946183919907,0.12348946183919907,0,5799,,
0.12360460311174393,0.12360460311174393,0,5849,,
0.14054825901985168,0.14054825901985168,0,5899,,
0.09687568247318268,0.09687568247318268,0,5949,,
0.11571967601776123,0.11571967601776123,0,5999,,
0.09178433567285538,0.09178433567285538,0,6049,,
0.14632663130760193,0.14632663130760193,0,6099,,
0.11207442730665207,0.11207442730665207,0,6149,,
0.11456184089183807,0.11456184089183807,0,6199,,
0.11498747766017914,0.11498747766017914,0,6249,,
0.08512226492166519,0.08512226492166519,0,6299,,
0.13814464211463928,0.13814464211463928,0,6349,,
0.10258147865533829,0.10258147865533829,0,6399,,
0.14498451352119446,0.14498451352119446,0,6449,,
0.10885004699230194,0.10885004699230194,0,6499,,
0.11924391984939575,0.11924391984939575,0,6549,,
0.11471736431121826,0.11471736431121826,0,6599,,
0.12680688500404358,0.12680688500404358,0,6649,,
0.12497717887163162,0.12497717887163162,0,6699,,
0.09925197809934616,0.09925197809934616,0,6749,,
0.12299895286560059,0.12299895286560059,0,6799,,
0.15652748942375183,0.15652748942375183,0,6849,,
0.11586254090070724,0.11586254090070724,0,6899,,
0.11648134887218475,0.11648134887218475,0,6949,,
0.11796841025352478,0.11796841025352478,0,6999,,
0.09248101711273193,0.09248101711273193,0,7049,,
0.1329261064529419,0.1329261064529419,0,7099,,
0.1526016741991043,0.1526016741991043,0,7149,,
0.1270887851715088,0.1270887851715088,0,7199,,
0.10574235022068024,0.10574235022068024,0,7249,,
0.17275312542915344,0.17275312542915344,0,7299,,
0.10104458034038544,0.10104458034038544,0,7349,,
0.09096501767635345,0.09096501767635345,0,7399,,
0.128520667552948,0.128520667552948,0,7449,,
0.11836957931518555,0.11836957931518555,0,7499,,
0.0865369588136673,0.0865369588136673,0,7549,,
0.10644980520009995,0.10644980520009995,0,7599,,
0.14689627289772034,0.14689627289772034,0,7649,,
0.1047763079404831,0.1047763079404831,0,7699,,
0.164839506149292,0.164839506149292,0,7749,,
0.09480009227991104,0.09480009227991104,0,7799,,
0.10127341002225876,0.10127341002225876,0,7849,,
0.1186414361000061,0.1186414361000061,0,7899,,
0.110821433365345,0.110821433365345,0,7949,,
0.1275850385427475,0.1275850385427475,0,7999,,
0.10984749346971512,0.10984749346971512,0,8049,,
0.10892800986766815,0.10892800986766815,0,8099,,
0.115798719227314,0.115798719227314,0,8149,,
0.11785387247800827,0.11785387247800827,0,8199,,
0.11123169958591461,0.11123169958591461,0,8249,,
0.13021719455718994,0.13021719455718994,0,8299,,
0.10858695209026337,0.10858695209026337,0,8349,,
0.09663937985897064,0.09663937985897064,0,8399,,
0.11944852024316788,0.11944852024316788,0,8449,,
0.10822181403636932,0.10822181403636932,0,8499,,
0.0890045166015625,0.0890045166015625,0,8549,,
0.11634836345911026,0.11634836345911026,0,8599,,
0.12977665662765503,0.12977665662765503,0,8649,,
0.1053503155708313,0.1053503155708313,0,8699,,
0.101308673620224,0.101308673620224,0,8749,,
0.11595098674297333,0.11595098674297333,0,8799,,
0.10772030055522919,0.10772030055522919,0,8849,,
0.12393251806497574,0.12393251806497574,0,8899,,
0.10305887460708618,0.10305887460708618,0,8949,,
0.10602925717830658,0.10602925717830658,0,8999,,
0.11759251356124878,0.11759251356124878,0,9049,,
0.09491093456745148,0.09491093456745148,0,9099,,
0.14024126529693604,0.14024126529693604,0,9149,,
0.12582778930664062,0.12582778930664062,0,9199,,
0.1261824369430542,0.1261824369430542,0,9249,,
0.11074826866388321,0.11074826866388321,0,9299,,
0.10524732619524002,0.10524732619524002,0,9349,,
0.13971631228923798,0.13971631228923798,0,9399,,
