train_loss,epoch,step,val_loss
0.015169513411819935,0,5799,
0.025794852524995804,0,5849,
0.01967739313840866,0,5899,
0.005211608484387398,0,5949,
0.011946674436330795,0,5999,
0.022210359573364258,0,6049,
0.03027297928929329,0,6099,
0.010206243023276329,0,6149,
0.036796823143959045,0,6199,
0.0176980122923851,0,6249,
0.02988962084054947,0,6299,
0.010480438359081745,0,6349,
0.0235388595610857,0,6399,
0.027167946100234985,0,6449,
0.017972765490412712,0,6499,
0.011051337234675884,0,6549,
0.022933166474103928,0,6599,
0.015293382108211517,0,6649,
0.017223764210939407,0,6699,
0.03178982436656952,0,6749,
0.01819494552910328,0,6799,
0.035004667937755585,0,6849,
0.011514471843838692,0,6899,
0.014952498488128185,0,6949,
0.019469190388917923,0,6999,
0.02585335075855255,0,7049,
0.05074547976255417,0,7099,
0.016047678887844086,0,7149,
0.023118630051612854,0,7199,
0.01886090263724327,0,7249,
0.03263544291257858,0,7299,
0.0049794078804552555,0,7349,
0.012753022834658623,0,7399,
0.03298833221197128,0,7449,
0.007890517823398113,0,7499,
0.008625735528767109,0,7549,
0.02757684513926506,0,7599,
0.01583012565970421,0,7649,
0.026929985731840134,0,7699,
0.021689534187316895,0,7749,
0.016512179747223854,0,7799,
0.018004700541496277,0,7849,
0.014879978261888027,0,7899,
0.01665814034640789,0,7949,
0.04575508087873459,0,7999,
0.010868233628571033,0,8049,
0.021633479744195938,0,8099,
0.015124322846531868,0,8149,
0.013433721847832203,0,8199,
0.01815549097955227,0,8249,
0.027208959683775902,0,8299,
0.012664971873164177,0,8349,
0.010881109163165092,0,8399,
0.008308647200465202,0,8449,
0.019329704344272614,0,8499,
0.008067913353443146,0,8549,
0.022858181968331337,0,8599,
0.025397121906280518,0,8649,
0.02399415150284767,0,8699,
0.013250276446342468,0,8749,
0.007111373357474804,0,8799,
0.01380851585417986,0,8849,
0.013064276427030563,0,8899,
0.03384498506784439,0,8949,
0.030407452955842018,0,8999,
0.02368856593966484,0,9049,
0.018067367374897003,0,9099,
0.024467358365654945,0,9149,
0.022427460178732872,0,9199,
0.012644346803426743,0,9249,
0.017971057444810867,0,9299,
0.009047241881489754,0,9349,
0.014331825077533722,0,9399,
0.013795696198940277,0,9449,
0.016314493492245674,0,9499,
0.018700307235121727,0,9549,
0.012553984299302101,0,9599,
0.015455790795385838,0,9649,
0.026815086603164673,0,9699,
0.02576287090778351,0,9749,
0.0232853926718235,0,9799,
0.02502569928765297,0,9849,
0.016371730715036392,0,9899,
0.016826212406158447,0,9949,
0.012371061369776726,0,9999,
0.010551895946264267,0,10049,
0.023475676774978638,0,10099,
0.017666812986135483,0,10149,
0.014119662344455719,0,10199,
0.03210978955030441,0,10249,
0.02376818284392357,0,10299,
0.014289945363998413,0,10349,
0.008394058793783188,0,10399,
0.015217526815831661,0,10449,
0.021029282361268997,0,10499,
0.023750508204102516,0,10549,
0.02936665341258049,0,10599,
0.016344213858246803,0,10649,
0.021596726030111313,0,10699,
0.028430454432964325,0,10749,
0.009667621925473213,0,10799,
0.025904469192028046,0,10849,
0.01686670258641243,0,10899,
0.04384313523769379,0,10949,
0.021138906478881836,0,10999,
0.007469990756362677,0,11049,
0.015926940366625786,0,11099,
0.018854457885026932,0,11149,
0.01793903298676014,0,11199,
0.011178438551723957,0,11249,
0.011044995859265327,0,11299,
0.021059121936559677,0,11349,
0.010592236183583736,0,11399,
0.012692496180534363,0,11449,
0.01945759356021881,0,11499,
0.03002740442752838,0,11549,
0.009415484964847565,0,11599,
0.008785974234342575,0,11649,
0.01770946756005287,0,11699,
0.027944499626755714,0,11749,
0.01685560867190361,0,11799,
0.009329423308372498,0,11849,
0.03671342879533768,0,11899,
0.019233178347349167,0,11949,
0.02112421579658985,0,11999,
0.010170871391892433,0,12049,
0.006455687806010246,0,12099,
0.011393928900361061,0,12149,
0.022824347019195557,0,12199,
0.017091915011405945,0,12249,
0.014470125548541546,0,12299,
0.021736498922109604,0,12349,
0.024931278079748154,0,12399,
0.014478972181677818,0,12449,
0.011909202672541142,0,12499,
0.012599831447005272,0,12549,
0.011621721088886261,0,12599,
0.010362735018134117,0,12649,
0.01948772929608822,0,12699,
0.021412169560790062,0,12749,
0.016741018742322922,0,12799,
0.032053470611572266,0,12849,
0.018014512956142426,0,12899,
0.014544605277478695,0,12949,
0.018408605828881264,0,12999,
0.023276567459106445,0,13049,
0.014824200421571732,0,13099,
0.01858971267938614,0,13149,
0.02471553534269333,0,13199,
0.012853342108428478,0,13249,
0.020840320736169815,0,13299,
0.014844884164631367,0,13349,
0.04232267290353775,0,13399,
0.026740271598100662,0,13449,
0.01712052896618843,0,13499,
0.035092949867248535,0,13549,
0.01320445816963911,0,13599,
0.015001618303358555,0,13649,
0.013087986968457699,0,13699,
0.01868763566017151,0,13749,
0.0130450539290905,0,13799,
0.024821583181619644,0,13849,
0.03057228960096836,0,13899,
0.007688518613576889,0,13949,
0.014607738703489304,0,13999,
0.010608022101223469,0,14049,
0.0065834419801831245,0,14099,
0.03307627886533737,0,14149,
0.02833562344312668,0,14199,
0.00929054245352745,0,14249,
0.010492730885744095,0,14299,
0.014633230865001678,0,14349,
0.009119290858507156,0,14399,
0.015855103731155396,0,14449,
0.02985512837767601,0,14499,
0.013616442680358887,0,14549,
0.02483442611992359,0,14599,
0.014500409364700317,0,14649,
0.023874439299106598,0,14699,
0.01936107873916626,0,14749,
0.01397798303514719,0,14799,
0.02291351929306984,0,14849,
0.015190170146524906,0,14899,
0.006225596182048321,0,14949,
0.04136188328266144,0,14999,
0.01135425828397274,0,15049,
0.0058470070362091064,0,15099,
0.007671010214835405,0,15149,
0.01847744546830654,0,15199,
0.020073115825653076,0,15249,
0.02017945982515812,0,15299,
0.008802216500043869,0,15349,
0.021537577733397484,0,15399,
0.009319150820374489,0,15449,
0.014476200565695763,0,15499,
0.025414733216166496,0,15549,
0.009283991530537605,0,15599,
0.032726697623729706,0,15649,
0.010230463929474354,0,15699,
0.0172805767506361,0,15749,
0.018918197602033615,0,15799,
0.01074231043457985,0,15849,
0.016260573640465736,0,15899,
0.005874748341739178,0,15949,
0.02118733711540699,0,15999,
0.017905525863170624,0,16049,
0.030165033414959908,0,16099,
0.041297826915979385,0,16149,
0.01581488735973835,0,16199,
0.025540698319673538,0,16249,
0.020807558670639992,0,16299,
0.014829138293862343,0,16349,
0.013665689155459404,0,16399,
0.01791321486234665,0,16449,
0.01075210515409708,0,16499,
0.013509804382920265,0,16549,
0.0077957515604794025,0,16599,
0.012973676435649395,0,16649,
0.020551931113004684,0,16699,
0.014910413883626461,0,16749,
0.018060218542814255,0,16799,
0.02303965389728546,0,16849,
0.03022272139787674,0,16899,
0.007746501360088587,0,16949,
0.016779450699687004,0,16999,
0.013462782837450504,0,17049,
0.01756591722369194,0,17099,
0.03673703223466873,0,17149,
0.014773329719901085,0,17199,
0.01289854384958744,0,17249,
0.016117405146360397,0,17299,
0.01199420541524887,0,17349,
0.021646907553076744,0,17399,
0.009036736562848091,0,17449,
0.0453018955886364,0,17499,
0.01390046812593937,0,17549,
0.011456016451120377,0,17599,
0.016871236264705658,0,17649,
0.012078397907316685,0,17699,
0.010677322745323181,0,17749,
0.014757523313164711,0,17799,
0.009983769617974758,0,17849,
0.007627843413501978,0,17899,
0.02842077612876892,0,17949,
0.011193420737981796,0,17999,
0.006270079407840967,0,18049,
0.014246270060539246,0,18099,
0.006219346076250076,0,18149,
0.015363208018243313,0,18199,
0.02599657140672207,0,18249,
0.0124183539301157,0,18299,
0.02362055517733097,0,18349,
0.025275543332099915,0,18399,
0.019704483449459076,0,18449,
0.031775861978530884,0,18499,
0.027929365634918213,0,18549,
0.02972329407930374,0,18599,
0.01071721501648426,0,18649,
0.0028427662327885628,0,18699,
0.03406144678592682,0,18749,
0.005299421027302742,0,18799,
0.017856141552329063,0,18849,
0.024814780801534653,0,18899,
0.011819418519735336,0,18949,
0.02494961768388748,0,18999,
0.011771420016884804,0,19049,
0.02352762594819069,0,19099,
0.010237902402877808,0,19149,
0.01715756207704544,0,19199,
0.009149239398539066,0,19249,
0.026948437094688416,0,19299,
0.02030247449874878,0,19349,
0.014402028173208237,0,19399,
0.022882260382175446,0,19449,
0.010587695986032486,0,19499,
0.031512871384620667,0,19549,
0.027731280773878098,0,19599,
0.006210203282535076,0,19649,
0.008647091686725616,0,19699,
0.016892407089471817,0,19749,
0.021183358505368233,0,19799,
0.022851698100566864,0,19849,
0.023305702954530716,0,19899,
0.026741571724414825,0,19949,
0.01282840222120285,0,19999,
0.030888095498085022,0,20049,
0.012661520391702652,0,20099,
0.020283780992031097,0,20149,
0.02409563586115837,0,20199,
0.02570541761815548,0,20249,
0.016793619841337204,0,20299,
0.0031686807051301003,0,20349,
0.012801926583051682,0,20399,
0.011883724480867386,0,20449,
0.01471700519323349,0,20499,
0.011521616019308567,0,20549,
0.016299547627568245,0,20599,
0.01583234779536724,0,20649,
0.00999052356928587,0,20699,
0.018162311986088753,0,20749,
0.01296524703502655,0,20799,
0.01104978658258915,0,20849,
0.015445714816451073,0,20899,
0.016395997256040573,0,20949,
0.01775008626282215,0,20999,
0.005920390598475933,0,21049,
0.019632864743471146,0,21099,
0.016236882656812668,0,21149,
0.011492209509015083,0,21199,
0.012663569301366806,0,21249,
0.0152890058234334,0,21299,
0.010736885480582714,0,21349,
0.017160499468445778,0,21399,
0.0237275343388319,0,21449,
0.010097604244947433,0,21499,
0.012177607044577599,0,21549,
0.015715159475803375,0,21599,
0.023784665390849113,0,21649,
0.024273812770843506,0,21699,
0.014779563061892986,0,21749,
0.010136677883565426,0,21799,
0.014268653467297554,0,21849,
0.01179963257163763,0,21899,
0.021043991670012474,0,21949,
0.016199514269828796,0,21999,
0.004339136183261871,0,22049,
0.010920810513198376,0,22099,
0.006887074559926987,0,22149,
0.0370178297162056,0,22199,
0.006385043729096651,0,22249,
0.027856307104229927,0,22299,
0.021244537085294724,0,22349,
0.01911553367972374,0,22399,
0.00914126168936491,0,22449,
0.02123042196035385,0,22499,
0.014837756752967834,0,22549,
0.014330760575830936,0,22599,
0.03587401285767555,0,22649,
0.00902897585183382,0,22699,
0.016570836305618286,0,22749,
0.007664072327315807,0,22799,
0.016665827482938766,0,22849,
0.0323604941368103,0,22899,
0.02512866072356701,0,22949,
0.021537039428949356,0,22999,
0.02548055164515972,0,23049,
0.009530453011393547,0,23099,
0.03025870770215988,0,23149,
0.01928422786295414,0,23199,
0.015115917660295963,0,23249,
0.02311290055513382,0,23299,
0.013716679066419601,0,23349,
0.017048094421625137,0,23399,
0.02550414577126503,0,23449,
0.026770394295454025,0,23499,
0.014659722335636616,0,23549,
0.01951628364622593,0,23599,
0.012165503576397896,0,23649,
0.0125608891248703,0,23699,
0.02097426727414131,0,23749,
0.011572007089853287,0,23799,
0.01951085776090622,0,23849,
0.014697214588522911,0,23899,
0.01389747392386198,0,23949,
0.02220785990357399,0,23999,
0.024854201823472977,0,24049,
0.026632878929376602,0,24099,
0.018742114305496216,0,24149,
0.0200912244617939,0,24199,
0.011186260730028152,0,24249,
0.023695725947618484,0,24299,
0.013236287981271744,0,24349,
0.005675687920302153,0,24399,
0.012174065224826336,0,24449,
0.0178691353648901,0,24499,
0.013070814311504364,0,24549,
0.013712353073060513,0,24599,
0.01546628586947918,0,24649,
0.015978829935193062,0,24699,
0.014644079841673374,0,24749,
0.010747300460934639,0,24799,
0.029254361987113953,0,24849,
0.03850938007235527,0,24899,
0.009339888580143452,0,24949,
0.021695781499147415,0,24999,
0.0109568415209651,0,25049,
0.03538430482149124,0,25099,
0.01469116099178791,0,25149,
0.022521473467350006,0,25199,
0.028876926749944687,0,25249,
0.019463256001472473,0,25299,
0.011070000007748604,0,25349,
0.021409019827842712,0,25399,
0.012736991047859192,0,25449,
0.023444950580596924,0,25499,
0.012254925444722176,0,25549,
0.009250940755009651,0,25599,
0.01198157574981451,0,25649,
0.017466813325881958,0,25699,
0.017787791788578033,0,25749,
0.04332920163869858,0,25799,
0.02262789011001587,0,25849,
0.01973649114370346,0,25899,
0.01337735541164875,0,25949,
0.022541843354701996,0,25999,
0.028446871787309647,0,26049,
0.02289414033293724,0,26099,
0.020917195826768875,0,26149,
0.0179809108376503,0,26199,
0.011485695838928223,0,26249,
0.015416892245411873,0,26299,
0.015275165438652039,0,26349,
0.017432868480682373,0,26399,
0.011928526684641838,0,26449,
0.015353729948401451,0,26499,
0.029131727293133736,0,26549,
0.029747650027275085,0,26599,
0.026884600520133972,0,26649,
0.013982139527797699,0,26699,
0.0245311688631773,0,26749,
0.00864458829164505,0,26799,
0.026688359677791595,0,26849,
0.01541125774383545,0,26899,
0.023732420057058334,0,26949,
0.010393505915999413,0,26999,
0.006517508532851934,0,27049,
0.0072764018550515175,0,27099,
0.013971836306154728,0,27149,
0.02013833075761795,0,27199,
0.010434744879603386,0,27249,
0.0165290255099535,0,27299,
0.015948783606290817,0,27349,
0.017261870205402374,0,27399,
0.010736660100519657,0,27449,
0.019596662372350693,0,27499,
0.009574858471751213,0,27549,
0.008132128044962883,0,27599,
0.008669624105095863,0,27649,
0.014867162331938744,0,27699,
0.016295472159981728,0,27749,
0.02685919776558876,0,27799,
0.018096337094902992,0,27849,
0.02266252227127552,0,27899,
0.014669191092252731,0,27949,
0.01879480853676796,0,27999,
0.009612754918634892,0,28049,
0.014670087024569511,0,28099,
0.007936527952551842,0,28149,
0.014830409549176693,0,28199,
0.009940826334059238,0,28249,
0.009529231116175652,0,28299,
0.01478813961148262,0,28349,
0.01607355661690235,0,28399,
0.004251418635249138,0,28449,
0.01092037744820118,0,28499,
0.02365846186876297,0,28549,
0.015890415757894516,0,28599,
0.014237159863114357,0,28649,
0.00996832549571991,0,28699,
0.009353511035442352,0,28749,
0.016260864213109016,0,28799,
0.010261804796755314,0,28849,
0.026453739032149315,0,28899,
0.016035625711083412,0,28949,
0.0040323324501514435,0,28999,
0.019431859254837036,0,29049,
0.006668896414339542,0,29099,
0.0063782366923987865,0,29149,
0.007263503968715668,0,29199,
0.016239164397120476,0,29249,
0.015115419402718544,0,29299,
0.025619205087423325,0,29349,
0.02028171718120575,0,29399,
0.016462218016386032,0,29449,
0.01569654606282711,0,29499,
0.017788730561733246,0,29549,
0.0073200068436563015,0,29599,
0.007922711782157421,0,29649,
0.009456636384129524,0,29699,
0.02348683960735798,0,29749,
0.02199389412999153,0,29799,
0.0070379190146923065,0,29849,
0.022572029381990433,0,29899,
0.005604047328233719,0,29949,
0.01123569905757904,0,29999,
0.0099479453638196,0,30049,
0.006192146334797144,0,30099,
0.008439494296908379,0,30149,
0.023009812459349632,0,30199,
0.004478002432733774,0,30249,
0.017382632941007614,0,30299,
0.01421201229095459,0,30349,
0.03724595531821251,0,30399,
0.014730062335729599,0,30449,
0.011664720252156258,0,30499,
0.010179257020354271,0,30549,
0.014912804588675499,0,30599,
0.03212771564722061,0,30649,
0.021668430417776108,0,30699,
0.011898821219801903,0,30749,
0.015133494511246681,0,30799,
0.007391674444079399,0,30849,
0.010622340254485607,0,30899,
0.027591988444328308,0,30949,
0.015935959294438362,0,30999,
0.017102843150496483,0,31049,
0.02029886096715927,0,31099,
0.02159561961889267,0,31149,
0.012478973716497421,0,31199,
0.01030922681093216,0,31249,
0.013189097866415977,0,31299,
0.013434345833957195,0,31349,
0.017105959355831146,0,31399,
0.013016829267144203,0,31449,
0.021832963451743126,0,31499,
0.03030467964708805,0,31549,
0.008936024270951748,0,31599,
0.009531078860163689,0,31649,
0.012435389682650566,0,31699,
0.007770688273012638,0,31749,
0.013304073363542557,0,31799,
0.00733530055731535,0,31849,
0.012548493221402168,0,31899,
0.015667252242565155,0,31949,
0.02702304720878601,0,31999,
0.013460878282785416,0,32049,
0.027106301859021187,0,32099,
0.015547521412372589,0,32149,
0.043908216059207916,0,32199,
0.009250383824110031,0,32249,
0.0070730107836425304,0,32299,
0.007094500120729208,0,32349,
0.006671780254691839,0,32399,
0.013141229748725891,0,32449,
0.017462261021137238,0,32499,
0.010629147291183472,0,32549,
0.01159814652055502,0,32599,
0.012742470018565655,0,32649,
0.016030576080083847,0,32699,
0.019623583182692528,0,32749,
0.020502552390098572,0,32799,
0.02295622229576111,0,32849,
0.016646306961774826,0,32899,
0.025810234248638153,0,32949,
0.016886938363313675,0,32999,
0.010487116873264313,0,33049,
0.01630699262022972,0,33099,
0.0069358255714178085,0,33149,
0.014406800270080566,0,33199,
0.015142673626542091,0,33249,
0.022430917248129845,0,33299,
0.015368551947176456,0,33349,
0.02630472555756569,0,33399,
0.00902050081640482,0,33449,
0.0160176083445549,0,33499,
0.025560418143868446,0,33549,
0.006178888492286205,0,33599,
0.029204856604337692,0,33649,
0.014620414935052395,0,33699,
0.026711435988545418,0,33749,
0.006085600238293409,0,33799,
0.013650702312588692,0,33849,
0.013162430375814438,0,33899,
0.02031697705388069,0,33949,
0.024210315197706223,0,33999,
0.010108660906553268,0,34049,
0.01076551154255867,0,34099,
0.015527316369116306,0,34149,
0.009088973514735699,0,34199,
0.018756773322820663,0,34249,
0.010253523476421833,0,34299,
0.010850117541849613,0,34349,
0.0265866257250309,0,34399,
0.029443345963954926,0,34449,
0.019499119371175766,0,34499,
0.019211959093809128,0,34549,
0.017328867688775063,0,34599,
0.01446376834064722,0,34649,
0.011556284502148628,0,34699,
0.017027031630277634,0,34749,
0.016523003578186035,0,34799,
0.014611631631851196,0,34849,
0.003334261244162917,0,34899,
0.0171947181224823,0,34949,
,0,34993,0.022818969562649727
0.011375164613127708,1,34999,
0.010321415029466152,1,35049,
0.017194442451000214,1,35099,
0.020845722407102585,1,35149,
0.012761932797729969,1,35199,
0.030557546764612198,1,35249,
0.023468025028705597,1,35299,
0.019331330433487892,1,35349,
0.013704324141144753,1,35399,
0.011357332579791546,1,35449,
0.009105505421757698,1,35499,
0.013571416027843952,1,35549,
0.009760893881320953,1,35599,
0.009777066297829151,1,35649,
0.0028643463738262653,1,35699,
0.011122515425086021,1,35749,
0.022610627114772797,1,35799,
0.03285812959074974,1,35849,
0.01543961651623249,1,35899,
0.014255397021770477,1,35949,
0.010805138386785984,1,35999,
0.00405401736497879,1,36049,
0.020253071561455727,1,36099,
0.02896103635430336,1,36149,
0.034668929874897,1,36199,
0.016094712540507317,1,36249,
0.02143102139234543,1,36299,
0.00715414434671402,1,36349,
0.009708976373076439,1,36399,
0.01979471743106842,1,36449,
0.011159047484397888,1,36499,
0.012433335185050964,1,36549,
0.019996989518404007,1,36599,
0.009847801178693771,1,36649,
0.008372411131858826,1,36699,
0.018775049597024918,1,36749,
0.012991875410079956,1,36799,
0.012386603280901909,1,36849,
0.011022364720702171,1,36899,
0.0076498365961015224,1,36949,
0.007692217826843262,1,36999,
0.01594153791666031,1,37049,
0.024858932942152023,1,37099,
0.010935675352811813,1,37149,
0.012812732718884945,1,37199,
0.011089970357716084,1,37249,
0.012427924200892448,1,37299,
0.007129095494747162,1,37349,
0.010038057342171669,1,37399,
0.012200345285236835,1,37449,
0.010222841054201126,1,37499,
0.019827160984277725,1,37549,
0.009841186925768852,1,37599,
0.023808814585208893,1,37649,
0.010627835057675838,1,37699,
0.0066227540373802185,1,37749,
0.020071692764759064,1,37799,
0.03879674896597862,1,37849,
0.00895705632865429,1,37899,
0.02275172248482704,1,37949,
0.008095715194940567,1,37999,
0.007817674428224564,1,38049,
0.007334966212511063,1,38099,
0.014962821267545223,1,38149,
0.022164929658174515,1,38199,
0.016307571902871132,1,38249,
0.014932659454643726,1,38299,
0.014179627411067486,1,38349,
0.007571295369416475,1,38399,
0.014915162697434425,1,38449,
0.0033184094354510307,1,38499,
0.01299889013171196,1,38549,
0.02000417187809944,1,38599,
0.02015729248523712,1,38649,
0.010142328217625618,1,38699,
0.017908725887537003,1,38749,
0.03313850611448288,1,38799,
0.01930195465683937,1,38849,
0.016198132187128067,1,38899,
0.0379120409488678,1,38949,
0.008932577446103096,1,38999,
0.0183759406208992,1,39049,
0.011799817904829979,1,39099,
0.004567327443510294,1,39149,
0.019771715626120567,1,39199,
0.021910740062594414,1,39249,
0.014580713585019112,1,39299,
0.00541677325963974,1,39349,
0.01299410592764616,1,39399,
0.0149886105209589,1,39449,
0.012763500213623047,1,39499,
0.00938121322542429,1,39549,
0.011117429472506046,1,39599,
0.007922178134322166,1,39649,
0.026969030499458313,1,39699,
0.011821769177913666,1,39749,
0.007265032734721899,1,39799,
0.010946812108159065,1,39849,
0.020473098382353783,1,39899,
0.014111957512795925,1,39949,
0.016676560044288635,1,39999,
0.015739066526293755,1,40049,
0.009011203423142433,1,40099,
0.006881973706185818,1,40149,
0.015056390315294266,1,40199,
0.011034227907657623,1,40249,
0.009099924936890602,1,40299,
0.02451314777135849,1,40349,
0.022130759432911873,1,40399,
0.014296133071184158,1,40449,
0.033235400915145874,1,40499,
0.007668118458241224,1,40549,
0.00924292579293251,1,40599,
0.01983160898089409,1,40649,
0.021037951111793518,1,40699,
0.02197960764169693,1,40749,
0.019653132185339928,1,40799,
0.011531693860888481,1,40849,
0.01317110750824213,1,40899,
0.012710515409708023,1,40949,
0.00610228581354022,1,40999,
0.028144020587205887,1,41049,
0.009208353236317635,1,41099,
0.009719865396618843,1,41149,
0.01546481717377901,1,41199,
0.016987264156341553,1,41249,
0.0565909668803215,1,41299,
0.011961255222558975,1,41349,
0.018300041556358337,1,41399,
0.018298543989658356,1,41449,
0.02076694741845131,1,41499,
0.015080240555107594,1,41549,
0.009402984753251076,1,41599,
0.021105164662003517,1,41649,
0.018620464950799942,1,41699,
0.014990354888141155,1,41749,
0.0076627228409051895,1,41799,
0.0273630041629076,1,41849,
0.02375943586230278,1,41899,
0.022695869207382202,1,41949,
0.027240002527832985,1,41999,
0.01684877835214138,1,42049,
0.01653740182518959,1,42099,
0.008145511150360107,1,42149,
0.008073994889855385,1,42199,
0.01564141921699047,1,42249,
0.021656466647982597,1,42299,
0.004326682537794113,1,42349,
0.00831536389887333,1,42399,
0.024907466024160385,1,42449,
0.017746224999427795,1,42499,
0.02195250242948532,1,42549,
0.008387560024857521,1,42599,
0.033035311847925186,1,42649,
0.010610348545014858,1,42699,
0.009290323592722416,1,42749,
0.013035068288445473,1,42799,
0.008550767786800861,1,42849,
0.0044697728008031845,1,42899,
0.01048930361866951,1,42949,
0.009293408133089542,1,42999,
0.0147621501237154,1,43049,
0.018711138516664505,1,43099,
0.010184536688029766,1,43149,
0.012200262397527695,1,43199,
0.012869574129581451,1,43249,
0.017032215371727943,1,43299,
0.023656928911805153,1,43349,
0.016546787694096565,1,43399,
0.004866085480898619,1,43449,
0.015500131994485855,1,43499,
0.022925734519958496,1,43549,
0.012915661558508873,1,43599,
0.022352777421474457,1,43649,
0.02659153752028942,1,43699,
0.01365633588284254,1,43749,
0.02283468283712864,1,43799,
0.00928789097815752,1,43849,
0.021364552900195122,1,43899,
0.012677725404500961,1,43949,
0.0094493692740798,1,43999,
0.013493256643414497,1,44049,
0.011467688716948032,1,44099,
0.007571893278509378,1,44149,
0.009448285214602947,1,44199,
0.022119805216789246,1,44249,
0.0060449931770563126,1,44299,
0.0115091223269701,1,44349,
0.009023573249578476,1,44399,
0.022304264828562737,1,44449,
0.004950732924044132,1,44499,
0.018159596249461174,1,44549,
0.009268312714993954,1,44599,
0.01385959517210722,1,44649,
0.013376218266785145,1,44699,
0.007084926590323448,1,44749,
0.021989677101373672,1,44799,
0.02362372726202011,1,44849,
0.003935556393116713,1,44899,
0.03131876885890961,1,44949,
0.011114303022623062,1,44999,
0.015499355271458626,1,45049,
0.014433206059038639,1,45099,
0.017316896468400955,1,45149,
0.01048927940428257,1,45199,
0.01883925125002861,1,45249,
0.007972003892064095,1,45299,
0.015421167016029358,1,45349,
0.009243431501090527,1,45399,
0.020290140062570572,1,45449,
0.017003048211336136,1,45499,
0.016837362200021744,1,45549,
0.02534126490354538,1,45599,
0.020153358578681946,1,45649,
0.018692921847105026,1,45699,
0.018674444407224655,1,45749,
0.020704001188278198,1,45799,
0.014192357659339905,1,45849,
0.004303437657654285,1,45899,
0.016636187210679054,1,45949,
0.021831292659044266,1,45999,
0.008280349895358086,1,46049,
0.020369455218315125,1,46099,
0.009958067908883095,1,46149,
0.011457608081400394,1,46199,
0.010603709146380424,1,46249,
0.007599872536957264,1,46299,
0.013487176038324833,1,46349,
0.015209613367915154,1,46399,
0.011771518737077713,1,46449,
0.02328275516629219,1,46499,
